path,url,code,state,remote_sha256,local_sha256,checked
district-budget/docs/athletic-program-costs-by-sport.pdf,https://drive.google.com/file/d/1KNp5CK-CELcwLjPDQPpgk1aagkSHC-Du/view?usp=drive_link,200,identical,218d17e1f192de3248888d09ba9f70928cf692b8947e8939385f8bf362d302f4,218d17e1f192de3248888d09ba9f70928cf692b8947e8939385f8bf362d302f4,2026-09-05
district-budget/docs/athletic-program-costs-by-sport.pdf,https://drive.google.com/file/d/1KNp5CK-CELcwLjPDQPpgk1aagkSHC-Du/view?usp=drive_link,200,identical,218d17e1f192de3248888d09ba9f70928cf692b8947e8939385f8bf362d302f4,218d17e1f192de3248888d09ba9f70928cf692b8947e8939385f8bf362d302f4,2026-09-05
district-budget/docs/balanced-budget-slides-3-23-26.pdf,https://drive.google.com/file/d/1sWH4_mVHc3oPDIzN14cJ1JazJxcf9JwN/view?usp=drive_link,200,identical,a216b1a1102cd935d434a0f9fd69ca6df6443f36d62844448596f280500abd6e,a216b1a1102cd935d434a0f9fd69ca6df6443f36d62844448596f280500abd6e,2026-09-05
district-budget/docs/balanced-budget-slides-3-23-26.pdf,https://drive.google.com/file/d/1sWH4_mVHc3oPDIzN14cJ1JazJxcf9JwN/view?usp=drive_link,200,identical,a216b1a1102cd935d434a0f9fd69ca6df6443f36d62844448596f280500abd6e,a216b1a1102cd935d434a0f9fd69ca6df6443f36d62844448596f280500abd6e,2026-09-05
district-budget/docs/budget-addendum-multi-scenario-financial-analysis.pdf,https://drive.google.com/file/d/1lcgzf6W5T36SBgHYUELXhUF7N5g-w320/view?usp=drive_link,200,identical,af173c9db1068f85b027fc658eaa09ea1e8c4de4aef75403d8f5787bbfc98e0b,af173c9db1068f85b027fc658eaa09ea1e8c4de4aef75403d8f5787bbfc98e0b,2026-09-05
district-budget/docs/budget-addendum-multi-scenario-financial-analysis.pdf,https://drive.google.com/file/d/1lcgzf6W5T36SBgHYUELXhUF7N5g-w320/view?usp=drive_link,200,identical,af173c9db1068f85b027fc658eaa09ea1e8c4de4aef75403d8f5787bbfc98e0b,af173c9db1068f85b027fc658eaa09ea1e8c4de4aef75403d8f5787bbfc98e0b,2026-09-05
district-budget/docs/budget-hearing-fy20-proposed-lps-budget.pdf,https://drive.google.com/open?id=1E8JFnIMnJ5rWUiKzSBrIN4bQ9kJPgyjB,200,identical,9c2266bc96789371415210ecb8f1a2bd95843caed5455ed1dc8ca709533c628a,9c2266bc96789371415210ecb8f1a2bd95843caed5455ed1dc8ca709533c628a,2026-09-05
district-budget/docs/budget-hearing-fy22-superintendent-39-s-recommended-budget.pdf,https://drive.google.com/file/d/1qXW14jN62_E__OK2V2B5rI7_bgsi91z-/view?usp=sharing,200,identical,6c916248bebc5eaf1e1b46c9b9ceee3a348c8d0341ea08b343da36db9b19ae24,6c916248bebc5eaf1e1b46c9b9ceee3a348c8d0341ea08b343da36db9b19ae24,2026-09-05
district-budget/docs/budget-hearing-superintendent-fy22-recommended-budget.pdf,https://drive.google.com/file/d/1LuW8loCIeY7VcHgj5NDh8gfY_mpSm4jR/view?usp=sharing,200,identical,911df241398b83d24d8094067ba1f1b66e121025b445f0d8d0e31fac45d3a28e,911df241398b83d24d8094067ba1f1b66e121025b445f0d8d0e31fac45d3a28e,2026-09-05
district-budget/docs/budget-message-for-families-2-27-26.pdf,https://drive.google.com/file/d/1629406huLmh7uEw-owRL-9bu2KEdFwLt/view?usp=drive_link,200,identical,2f5e56e0a3e6da0e43b99e13812fa3606c4f945592580356307a438dc47774d3,2f5e56e0a3e6da0e43b99e13812fa3606c4f945592580356307a438dc47774d3,2026-09-05
district-budget/docs/community-forums-scheduled-on-school-department-budget.docx,https://docs.google.com/document/d/1NrKTOrbVYEEt5tb_WGS3caDkM42oX8ik93RWg26fakE/edit?usp=sharing,200,repackaged,ea13f4b8154e2a43bb16af4daff3920d83cac9b940ac00f109cf0d7e409eb842,747ad25532ddfba617947898fc079468c05c2bea2ee63f9e85f97aab8adb6571,2026-09-05
district-budget/docs/faq-fy25-budget.pdf,https://drive.google.com/file/d/1MAq26ixldhSnZ9i6Bh7rjPLUmQBRDDTD/view?usp=drive_link,200,identical,560cdd6dbd1c9f0ce8bd7305afc0cae84df1649e576861e3a9d2a55fe4ba2f7e,560cdd6dbd1c9f0ce8bd7305afc0cae84df1649e576861e3a9d2a55fe4ba2f7e,2026-09-05
district-budget/docs/final-budget-document.pdf,https://drive.google.com/file/d/1wlHAD2YJ1gJ7zQ_F_1n3PiPecEytQdaM/view,200,identical,962191af96ae1ae10a4599bf4a5d2d7c164bfc7e1859f8f9e7b551f064d6f459,962191af96ae1ae10a4599bf4a5d2d7c164bfc7e1859f8f9e7b551f064d6f459,2026-09-05
district-budget/docs/final-budget-document.pdf,https://drive.google.com/file/d/1wlHAD2YJ1gJ7zQ_F_1n3PiPecEytQdaM/view,200,identical,962191af96ae1ae10a4599bf4a5d2d7c164bfc7e1859f8f9e7b551f064d6f459,962191af96ae1ae10a4599bf4a5d2d7c164bfc7e1859f8f9e7b551f064d6f459,2026-09-05
district-budget/docs/final-fy25-budget-4-3-24.pdf,https://drive.google.com/file/d/1zSAyQgXF8M99F-bgkgpG94rHF26-Y4IZ/view?usp=drive_link,200,identical,0be6d0544d175c957eb34f46a1999e8c873532bbbab9bd8ffa81e8fe2c499136,0be6d0544d175c957eb34f46a1999e8c873532bbbab9bd8ffa81e8fe2c499136,2026-09-05
district-budget/docs/final-fy26-sc-approved-budget-3-12-25-with-level-service-budget.pdf,https://drive.google.com/file/d/1rJRsQvLZtRqw5-KHvQb4jlCuZCm_nj1e/view?usp=drive_link,200,identical,8d199cd18e3c07e8bf854ef99ca69fb14bd8fcd777b3dfa74b04b3d596933459,8d199cd18e3c07e8bf854ef99ca69fb14bd8fcd777b3dfa74b04b3d596933459,2026-09-05
district-budget/docs/final-fy26-town-manager-39-s-target-budget-approved-3-12-25.pdf,https://drive.google.com/file/d/1oMrWV7-_K-EYq8ZYxAmoBmU2mSM1XQOJ/view?usp=drive_link,200,identical,828824b0c060fae9530e5132ba6aeacf227a89fbbd35661caccb226e6174d2b3,828824b0c060fae9530e5132ba6aeacf227a89fbbd35661caccb226e6174d2b3,2026-09-05
district-budget/docs/final-fy26-town-manager-39-s-target-budget.pdf,https://drive.google.com/file/d/1YjS4-FaFA5Zy-ZGy6pnkTF3myneKPsq0/view?usp=drive_link,200,identical,8e817e83d1fba756a8e4cf9e2706fcd923655c0860e6216f9405dd2541c4d939,8e817e83d1fba756a8e4cf9e2706fcd923655c0860e6216f9405dd2541c4d939,2026-09-05
district-budget/docs/free-cash-presentation.pdf,https://drive.google.com/file/d/1rdtrb2Llu5ILfKDY-4pV3Haz0_BqgRwT/view?usp=drive_link,200,identical,31fe47362944089b0b38a8601b8a655f37ecdbba1dc125bd603094c5cc32d9ed,31fe47362944089b0b38a8601b8a655f37ecdbba1dc125bd603094c5cc32d9ed,2026-09-05
district-budget/docs/frequently-asked-questions-november-town-meeting.pdf,https://drive.google.com/file/d/1ntDb3MeOIRRLosIF1GqdNMJz6wB5sB68/view?usp=drive_link,200,identical,f3edbeda7ad00ceeaeef2fec13d3f495f0a4ccba159d898750e2f14168c72b4f,f3edbeda7ad00ceeaeef2fec13d3f495f0a4ccba159d898750e2f14168c72b4f,2026-09-05
district-budget/docs/fy-24-budget-update.pdf,https://drive.google.com/file/d/1NVY9BY9c_Q0R9uw1w2_S0pUrlHcr8nQJ/view?usp=share_link,200,identical,7cfba6b19fe3235e53266261fc6558da5b951e3db6e01dfb750fed665439bd2b,7cfba6b19fe3235e53266261fc6558da5b951e3db6e01dfb750fed665439bd2b,2026-09-05
district-budget/docs/fy18-non-personnel-supt-recommended-budget-revised-6-6-17.pdf,https://drive.google.com/file/d/0B9UcBKxgqY3Pc3ZKZ004VWZiRVE/view?usp=sharing,200,identical,91f6e5a5f8d2b0c71ec15aef27945d6225e963a27c60c66b34bfe3544e0915dd,91f6e5a5f8d2b0c71ec15aef27945d6225e963a27c60c66b34bfe3544e0915dd,2026-09-05
district-budget/docs/fy18-personnel-supt-recommended-budget-revised-6-6-17.pdf,https://drive.google.com/file/d/0B9UcBKxgqY3PSFFoQ2oyRVJjcFk/view?usp=sharing,200,identical,d49b96403797a2d21526ea42361c0bc90ad437070f5616db5fceca026af4a2f0,d49b96403797a2d21526ea42361c0bc90ad437070f5616db5fceca026af4a2f0,2026-09-05
district-budget/docs/fy19-budget-hearing-document-4-4-18.pdf,https://drive.google.com/file/d/1C0zqmCyQN4S_nktpED2ycisfrtzPlGCe/view?usp=sharing,200,identical,9b7c507371b2b0205740f49eb706f86184d52eb792e68245f4eada5974b87caa,9b7c507371b2b0205740f49eb706f86184d52eb792e68245f4eada5974b87caa,2026-09-05
district-budget/docs/fy19-final-report.pdf,https://drive.google.com/open?id=1iAeGXrjUBda150l6oVg_RAKngZI44SNq,200,identical,c8939d2d6e8a506d21028b926124891f434b5719b492c1d5e0ab948441c48cbb,c8939d2d6e8a506d21028b926124891f434b5719b492c1d5e0ab948441c48cbb,2026-09-05
district-budget/docs/fy19-proposed-athletics-budget.pdf,https://drive.google.com/file/d/1UYTAQzmTbbv2kBVus4zR8lN3i0jqzaTn/view?usp=sharing,200,identical,e0a7c5baa041112c484f4059130f2ec2348325d1fe29b01e52af42d549430858,e0a7c5baa041112c484f4059130f2ec2348325d1fe29b01e52af42d549430858,2026-09-05
district-budget/docs/fy19-proposed-elementary-school-budget.pdf,https://drive.google.com/file/d/1e-rT_X-9uIY5NiHDKhAJlmqlmZx3Bk32/view?usp=sharing,200,identical,4ded6c56e177104c96487b9344382460110c6dbd2bd8a0b21da0cece6038c30e,4ded6c56e177104c96487b9344382460110c6dbd2bd8a0b21da0cece6038c30e,2026-09-05
district-budget/docs/fy19-proposed-health-budget.pdf,https://drive.google.com/file/d/1d3vq_Ox8kX3bOFk3AVmqOmDUNvKP06pK/view?usp=sharing,200,identical,60b9968ce055b7c356bb63b519e1612a36216e4301087370d3d569e0bd6ef5d5,60b9968ce055b7c356bb63b519e1612a36216e4301087370d3d569e0bd6ef5d5,2026-09-05
district-budget/docs/fy19-proposed-high-school-budget.pdf,https://drive.google.com/file/d/1t_Uv4FLTdFvqsSiOokeRAubyVAwUUb8J/view?usp=sharing,200,identical,fea7a3d814a862b6379d18f0aa57afb7f9c699da5de7885c0fe06d494f27e805,fea7a3d814a862b6379d18f0aa57afb7f9c699da5de7885c0fe06d494f27e805,2026-09-05
district-budget/docs/fy19-proposed-maintenance-budget.pdf,https://drive.google.com/file/d/1_c5j70z6xl22mv84TptHXP5Ioj-8hzc-/view?usp=sharing,200,identical,8544ac1ec562c6149949ef97b9c8cac3c2ea09d0f67a66f503c0b7949dc1f634,8544ac1ec562c6149949ef97b9c8cac3c2ea09d0f67a66f503c0b7949dc1f634,2026-09-05
district-budget/docs/fy19-proposed-middle-school-budget.pdf,https://drive.google.com/file/d/1Wkm4BZBAUrAxu8B2HFmg_g83CX4M5dfH/view?usp=sharing,200,identical,1c8725b086c75b2fe9112cb0f864f3f19c89c3d0c0cc432f1288414d377ef511,1c8725b086c75b2fe9112cb0f864f3f19c89c3d0c0cc432f1288414d377ef511,2026-09-05
district-budget/docs/fy19-proposed-primary-school-budget.pdf,https://drive.google.com/file/d/1ghfEP1OAmsD3_3VJhWijBD0oTlJFcMMO/view?usp=sharing,200,identical,3b87a598ea89f9f37fb570ee9508f080a60b053de18d2651bba55a9a26a9792b,3b87a598ea89f9f37fb570ee9508f080a60b053de18d2651bba55a9a26a9792b,2026-09-05
district-budget/docs/fy19-proposed-special-services-budget.pdf,https://drive.google.com/file/d/1X2KXosx0p75RgCZ1fBSuywlmeeL0nQ04/view?usp=sharing,200,identical,06dbf4124c82e9ca053437ff1e8e4ce46d75b93bb96bfec8b4fb57f1ad8cc095,06dbf4124c82e9ca053437ff1e8e4ce46d75b93bb96bfec8b4fb57f1ad8cc095,2026-09-05
district-budget/docs/fy19-proposed-technology-budget.pdf,https://drive.google.com/file/d/1jWw7xlJ0pwVX8L9HNVvn5-gqGu9_a7f0/view?usp=sharing,200,identical,0cca86a7497c4aacd4b9bea2278a17fef1d1575a62c61e25c7fa5754310fd0d8,0cca86a7497c4aacd4b9bea2278a17fef1d1575a62c61e25c7fa5754310fd0d8,2026-09-05
district-budget/docs/fy19-school-department-proposed-budget-for-budget-hearing-updated-3-30.pdf,https://drive.google.com/file/d/1y3LVA_hxJR5tT-FNmLDH4NwkW2Wrc5Lp/view?usp=sharing,200,identical,42e1ee6793ca207fae3f660f28fffb78f8176a233336cb966df4b7aa016147e8,42e1ee6793ca207fae3f660f28fffb78f8176a233336cb966df4b7aa016147e8,2026-09-05
district-budget/docs/fy19-school-dept-budget-approved-6-20-18.pdf,https://drive.google.com/file/d/1n5zdl-5S9e733CLpKMaUPw_bozfoV8Na/view?usp=sharing,200,identical,af6e9f3c7cc17e40117ad138547b5e94bbe0ef20dcbbab11fc77b4ff92afa40d,af6e9f3c7cc17e40117ad138547b5e94bbe0ef20dcbbab11fc77b4ff92afa40d,2026-09-05
district-budget/docs/fy19-school-level-service-budget-3.pdf,https://drive.google.com/file/d/1skXK_5dwnGzE4i2C89Zn6dE4v_AjJcS2/view?usp=sharing,200,identical,a56d20a3aa973e9ce39bb840bfabf14f2257e8bf2f7ef4f2f14aa5939d23fbb4,a56d20a3aa973e9ce39bb840bfabf14f2257e8bf2f7ef4f2f14aa5939d23fbb4,2026-09-05
district-budget/docs/fy19-supt-proposed-expense-budget.pdf,https://drive.google.com/file/d/1qRQthVwrMOc6uP-L5707WJUO6m_twKls/view?usp=sharing,200,identical,1bfb68744d4f63d412e0c1bdea5e806e324e71952389b23048f69ab1a8727afa,1bfb68744d4f63d412e0c1bdea5e806e324e71952389b23048f69ab1a8727afa,2026-09-05
district-budget/docs/fy19-supt-proposed-personnel-budget.pdf,https://drive.google.com/file/d/1hFapn8xWkG3SH_Hbqkhte-SNm2dIlidN/view?usp=sharing,200,identical,a15195a76b131f24c79949371f72c85cf5c2bb71011cd6d1126560f1e76d1252,a15195a76b131f24c79949371f72c85cf5c2bb71011cd6d1126560f1e76d1252,2026-09-05
district-budget/docs/fy20-budget-update-recommended-reductions-as-of-february-6-2019.pdf,https://drive.google.com/open?id=1OB-9wRp0Th0WXiRoNOVI8_-UTvTIECjl,200,identical,7f7f9673946ecdd109d4fe9c610b480fc9091bc5e2a6b0d4b9ffd25d1f6644db,7f7f9673946ecdd109d4fe9c610b480fc9091bc5e2a6b0d4b9ffd25d1f6644db,2026-09-05
district-budget/docs/fy20-budget-update-recommended-reductions-as-of-march-6-2019.pdf,https://drive.google.com/open?id=1dFjZ5KC-RamQDuWF8luyjLkFqRZFriOk,200,identical,6920363fc4c30a3bd058f748a4c681c5190ea652c7de979bfd41a0b2c1ebe29e,6920363fc4c30a3bd058f748a4c681c5190ea652c7de979bfd41a0b2c1ebe29e,2026-09-05
district-budget/docs/fy21-approved-school-budget-6-13-20.pdf,https://drive.google.com/file/d/1PWvp7zV7GQZOgyHGUbtCOBkYqfjvgGL2/view?usp=sharing,200,identical,36a48c47c2d563a26bfe4a698925f6442da170214bb001a9abfeca3190ab3166,36a48c47c2d563a26bfe4a698925f6442da170214bb001a9abfeca3190ab3166,2026-09-05
district-budget/docs/fy21-proposed-budget-april-29-2020.pdf,https://drive.google.com/file/d/1tDxM8D2oQ7BuKt5gGiBzxOQkVJl4Xv_g/view?usp=sharing,200,identical,1efc2020652b304d7d4793ff99d68978378ecd22699c21c897511e00337d3124,1efc2020652b304d7d4793ff99d68978378ecd22699c21c897511e00337d3124,2026-09-05
district-budget/docs/fy21-recommended-budget-presentation-4-22-20.pdf,https://drive.google.com/file/d/10nNbD6OYmngwxKH-pk-6k2Ukg3dDQeAs/view?usp=sharing,200,identical,5beaa65690365eb94123b48584921b08fb895657cfd75d9ba22a1d4047961f44,5beaa65690365eb94123b48584921b08fb895657cfd75d9ba22a1d4047961f44,2026-09-05
district-budget/docs/fy22-budget-schedule.pdf,https://drive.google.com/file/d/1Glo6BCEQDJaeadnyyLUQ2kU3V4BTZfzI/view?usp=sharing,200,identical,32441e68386bcc0adeb433858434f8ac8976c912f52958be8bb6ff9c962b27ee,32441e68386bcc0adeb433858434f8ac8976c912f52958be8bb6ff9c962b27ee,2026-09-05
district-budget/docs/fy23-approved-budget.pdf,https://drive.google.com/file/d/1yfaOxs0XQQXVYqzbNcUUW2VjRs3tuU1s/view?usp=sharing,200,identical,3914bb9715a127102f440542e6721816eb84fed8f6399ccedfdf9a7a2395c4b2,3914bb9715a127102f440542e6721816eb84fed8f6399ccedfdf9a7a2395c4b2,2026-09-05
district-budget/docs/fy23-quarterly-budget-update.pdf,https://drive.google.com/file/d/1nPw70g2flOz0puiMHr6VF9uFKGXadx3V/view?usp=share_link,200,identical,6fb1e3a1b304e64d7920fdbcdb59bff1e896dcb2f2817a0ab3be6d4e06060fb7,6fb1e3a1b304e64d7920fdbcdb59bff1e896dcb2f2817a0ab3be6d4e06060fb7,2026-09-05
district-budget/docs/fy23-superintendent-recommended-budget-presentation.pdf,https://drive.google.com/file/d/1at7iih46R1xhKWdkt4hCj7p_kYEHQiAf/view?usp=sharing,200,identical,2e613e609a998e12b8d0a3ccd8866af21ff6bebe680d37d40937a074bb4d7ba7,2e613e609a998e12b8d0a3ccd8866af21ff6bebe680d37d40937a074bb4d7ba7,2026-09-05
district-budget/docs/fy23-superintendent-recommended-budget.pdf,https://drive.google.com/file/d/1jfrcOR8NPIC2oGzaqljQfT1SWk5j-aiy/view?usp=sharing,200,identical,216d23067f6e11f40c5dd9925bbc219c3af0fb0c1d4b4b8b0ef19e998b159392,216d23067f6e11f40c5dd9925bbc219c3af0fb0c1d4b4b8b0ef19e998b159392,2026-09-05
district-budget/docs/fy24-approved-budget.pdf,https://drive.google.com/file/d/1oa9cOCN1sII1tuN54HBQsSaRQLEztPU1/view?usp=drive_link,200,identical,34f54f48404103b0442e1b0cbfb02cf0886a67fd0a603d887367a18e4db62718,34f54f48404103b0442e1b0cbfb02cf0886a67fd0a603d887367a18e4db62718,2026-09-05
district-budget/docs/fy24-superintendent-39-s-recommended-budget-presentation.pdf,https://drive.google.com/file/d/1fC_PanG7-TaLR84WdJpi1P1_ujSqEnvZ/view?usp=share_link,200,identical,ea8723213e010dd4dcbc1dab324c959fa98e37510688c9009d10ecf7a83d0220,ea8723213e010dd4dcbc1dab324c959fa98e37510688c9009d10ecf7a83d0220,2026-09-05
district-budget/docs/fy25-final-approved-budget-expenses-6-5-24.pdf,https://drive.google.com/file/d/1wNnSwruB8KuJ4S3hlYucLSU4AXSViKYe/view?usp=drive_link,200,identical,738aedf50c128ad029086c425d576f2b57a0372cd9630d30d0f5589146ebc6f4,738aedf50c128ad029086c425d576f2b57a0372cd9630d30d0f5589146ebc6f4,2026-09-05
district-budget/docs/fy25-final-approved-budget-salaries-6-5-24.pdf,https://drive.google.com/file/d/1nOiywE7p55WfOFbfXnGRP1yxX52wuppG/view?usp=drive_link,200,identical,159f6aed8a8aa62555cfb8a213ec0364195d4c72704ca7b1ce15bed2c8634d76,159f6aed8a8aa62555cfb8a213ec0364195d4c72704ca7b1ce15bed2c8634d76,2026-09-05
district-budget/docs/fy25-recommended-budget-5-52.pdf,https://drive.google.com/file/d/10jitFzL5x1sKBYeZswgFLgdsX4Wnj3Rz/view?usp=drive_link,200,identical,4bc750ca6959eb0bb48d28c995b4293dcf893906018cdc9c2b8d13434f696653,4bc750ca6959eb0bb48d28c995b4293dcf893906018cdc9c2b8d13434f696653,2026-09-05
district-budget/docs/fy25-recommended-budget-update-with-needs-based-budget.pdf,https://drive.google.com/file/d/1UhZyJd2AZhAQY4kzrZuSMAyEknZVWR9q/view?usp=drive_link,200,identical,8ed6169dc735e5f68051d0270c4fc0408c07480702f9347922a82e4caebae0bf,8ed6169dc735e5f68051d0270c4fc0408c07480702f9347922a82e4caebae0bf,2026-09-05
district-budget/docs/fy25-superintendent-39-s-budget-update.pdf,https://drive.google.com/file/d/1yJNhIyBLVT8mu4GeJuQSjniKCPA41Oyq/view?usp=drive_link,200,identical,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c,9169e2700def0c1a2b6bebbc55d4e7f737ea5c3a7354657f4d804c017af5dc7c,2026-09-05
district-budget/docs/fy26-level-service-budget-presentation.pdf,https://drive.google.com/file/d/1hJagPg9F_zZJ813J5IiiXnkBnsAxswl6/view?usp=drive_link,200,identical,7087c89b3928e54a5610c539fb18123154d5a7fb219990db2b18213bb73abcb2,7087c89b3928e54a5610c539fb18123154d5a7fb219990db2b18213bb73abcb2,2026-09-05
district-budget/docs/fy26-school-department-budget-fincomm.pdf,https://drive.google.com/file/d/10559_Enqo5Aps8Th04CpWu--1d9VC5It/view?usp=drive_link,200,identical,f27b267738520ff48c5e7eb9c516bdc584745dcf4161de45056fa0fc0ab2b07b,f27b267738520ff48c5e7eb9c516bdc584745dcf4161de45056fa0fc0ab2b07b,2026-09-05
district-budget/docs/fy26-school-dept-approved-budget-3-12-25.pdf,https://drive.google.com/file/d/1ivO3-ZAKXtu0VEJuI7qDv8xEagit_jRq/view?usp=drive_link,200,identical,e8299f33ebd83266b8fe24cb33647e8007dfcfac6610d94b26ff5a2f0416ad80,e8299f33ebd83266b8fe24cb33647e8007dfcfac6610d94b26ff5a2f0416ad80,2026-09-05
district-budget/docs/fy26-superintendent-39-s-proposed-budget-2-26-25-updated-3-12-25.pdf,https://drive.google.com/file/d/14AXiUuLT-jLkmR7YxlzWwjVBzsxK8i_h/view?usp=drive_link,200,identical,4e5955892873f386009fef9762adc308b113f129191bc21cbb56a90f072fdfbb,4e5955892873f386009fef9762adc308b113f129191bc21cbb56a90f072fdfbb,2026-09-05
district-budget/docs/fy26-superintendent-39-s-proposed-budget-2-26-25-updated-3-12-25.pdf,https://drive.google.com/file/d/1sqlWrNsH43AE8JqAAnqNPpOt1mi3gCDU/view?usp=drive_link,200,reflowed,0efc97e198e25d3b7d1103691351ef933f687e6da8ad1bb860cc9f3115b5d8d0,4e5955892873f386009fef9762adc308b113f129191bc21cbb56a90f072fdfbb,2026-09-05
